"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
0.44158659363761,0,0.44158659363761,0,0.44158659363761,0.0947707179681468,0,0.44158659363761,0.0947707179681468,0,0.44158659363761,0.0947707179681468,0,0.44158659363761,0.622092061976688,0.0947707179681468,0.000159045632973541,0,0.44158659363761,0.622092061976688,0.0947707179681468,0.000159045632973541,0,0.44158659363761,0.622092061976688,0.0947707179681468,0.000159045632973541,0,0.44158659363761,0.622092061976688,0.0947707179681468,0.000159045632973541,0,0.44158659363761,0.622092061976688,0.0947707179681468,0.000159045632973541,0
0,0,0.191712608363666,0.191712608363666,0,0,0,0.161399206373273,0.161399206373273,0.161399206373273,0.191712608363666,0.191712608363666,0.191712608363666,0,0,0,0,0,0.00190392200746233,0.00190392200746233,0.00190392200746233,0.00190392200746233,0.00190392200746233,0.161399206373273,0.161399206373273,0.161399206373273,0.161399206373273,0.161399206373273,0.528013497147059,0.528013497147059,0.528013497147059,0.528013497147059,0.528013497147059,0.191712608363666,0.191712608363666,0.191712608363666,0.191712608363666,0.191712608363666
0,0.211106753049992,0,0.211106753049992,0,0.158590182712481,0.211106753049992,0,0.158590182712481,0.211106753049992,0,0.158590182712481,0.211106753049992,0,0.00167136150370003,0.158590182712481,0.548551393496896,0.211106753049992,0,0.00167136150370003,0.158590182712481,0.548551393496896,0.211106753049992,0,0.00167136150370003,0.158590182712481,0.548551393496896,0.211106753049992,0,0.00167136150370003,0.158590182712481,0.548551393496896,0.211106753049992,0,0.00167136150370003,0.158590182712481,0.548551393496896,0.211106753049992
3.55858610372726e-05,3.55858610372726e-05,0.00223726500808412,0.00223726500808412,3.55858610372726e-05,3.55858610372726e-05,3.55858610372726e-05,0.201771905174458,0.201771905174458,0.201771905174458,0.00223726500808412,0.00223726500808412,0.00223726500808412,3.55858610372726e-05,3.55858610372726e-05,3.55858610372726e-05,3.55858610372726e-05,3.55858610372726e-05,0.0369198917343735,0.0369198917343735,0.0369198917343735,0.0369198917343735,0.0369198917343735,0.201771905174458,0.201771905174458,0.201771905174458,0.201771905174458,0.201771905174458,0.101648807747578,0.101648807747578,0.101648807747578,0.101648807747578,0.101648807747578,0.00223726500808412,0.00223726500808412,0.00223726500808412,0.00223726500808412,0.00223726500808412
7.77537371775531e-06,0.0306640616857042,7.77537371775531e-06,0.0306640616857042,7.77537371775531e-06,0.404876899965593,0.0306640616857042,7.77537371775531e-06,0.404876899965593,0.0306640616857042,7.77537371775531e-06,0.404876899965593,0.0306640616857042,7.77537371775531e-06,0.0435944841643593,0.404876899965593,0.367746821501881,0.0306640616857042,7.77537371775531e-06,0.0435944841643593,0.404876899965593,0.367746821501881,0.0306640616857042,7.77537371775531e-06,0.0435944841643593,0.404876899965593,0.367746821501881,0.0306640616857042,7.77537371775531e-06,0.0435944841643593,0.404876899965593,0.367746821501881,0.0306640616857042,7.77537371775531e-06,0.0435944841643593,0.404876899965593,0.367746821501881,0.0306640616857042
0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.640235554265237,0.640235554265237,0.640235554265237,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.214882939114598,0.214882939114598,0.214882939114598,0.214882939114598,0.214882939114598,0.640235554265237,0.640235554265237,0.640235554265237,0.640235554265237,0.640235554265237,0.214882939114598,0.214882939114598,0.214882939114598,0.214882939114598,0.214882939114598,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655,0.0035271548362655
0.00849826024623009,0,0.00849826024623009,0,0.00849826024623009,0.0842959742356604,0,0.00849826024623009,0.0842959742356604,0,0.00849826024623009,0.0842959742356604,0,0.00849826024623009,0.102659068245107,0.0842959742356604,0.00370824090926396,0,0.00849826024623009,0.102659068245107,0.0842959742356604,0.00370824090926396,0,0.00849826024623009,0.102659068245107,0.0842959742356604,0.00370824090926396,0,0.00849826024623009,0.102659068245107,0.0842959742356604,0.00370824090926396,0,0.00849826024623009,0.102659068245107,0.0842959742356604,0.00370824090926396,0
0.145743397004385,0.145743397004385,2.87161200337311e-07,2.87161200337311e-07,0.145743397004385,0.145743397004385,0.145743397004385,0.588922999524918,0.588922999524918,0.588922999524918,2.87161200337311e-07,2.87161200337311e-07,2.87161200337311e-07,0.145743397004385,0.145743397004385,0.145743397004385,0.145743397004385,0.145743397004385,0.881539580506663,0.881539580506663,0.881539580506663,0.881539580506663,0.881539580506663,0.588922999524918,0.588922999524918,0.588922999524918,0.588922999524918,0.588922999524918,0.0377731573575529,0.0377731573575529,0.0377731573575529,0.0377731573575529,0.0377731573575529,2.87161200337311e-07,2.87161200337311e-07,2.87161200337311e-07,2.87161200337311e-07,2.87161200337311e-07
0.783149483019946,0,0.783149483019946,0,0.783149483019946,0.0591943759021411,0,0.783149483019946,0.0591943759021411,0,0.783149483019946,0.0591943759021411,0,0.783149483019946,0.672189050029876,0.0591943759021411,8.20866565262287e-06,0,0.783149483019946,0.672189050029876,0.0591943759021411,8.20866565262287e-06,0,0.783149483019946,0.672189050029876,0.0591943759021411,8.20866565262287e-06,0,0.783149483019946,0.672189050029876,0.0591943759021411,8.20866565262287e-06,0,0.783149483019946,0.672189050029876,0.0591943759021411,8.20866565262287e-06,0
9.4935146599473e-05,9.4935146599473e-05,0.0439308924499872,0.0439308924499872,9.4935146599473e-05,9.4935146599473e-05,9.4935146599473e-05,0.677024911837067,0.677024911837067,0.677024911837067,0.0439308924499872,0.0439308924499872,0.0439308924499872,9.4935146599473e-05,9.4935146599473e-05,9.4935146599473e-05,9.4935146599473e-05,9.4935146599473e-05,0.0893777968998458,0.0893777968998458,0.0893777968998458,0.0893777968998458,0.0893777968998458,0.677024911837067,0.677024911837067,0.677024911837067,0.677024911837067,0.677024911837067,0.550840402654124,0.550840402654124,0.550840402654124,0.550840402654124,0.550840402654124,0.0439308924499872,0.0439308924499872,0.0439308924499872,0.0439308924499872,0.0439308924499872
0.00113506602593533,0.000455979730308755,0.00113506602593533,0.000455979730308755,0.00113506602593533,0.272110275268611,0.000455979730308755,0.00113506602593533,0.272110275268611,0.000455979730308755,0.00113506602593533,0.272110275268611,0.000455979730308755,0.00113506602593533,0.0975479754515441,0.272110275268611,0.0764017664301156,0.000455979730308755,0.00113506602593533,0.0975479754515441,0.272110275268611,0.0764017664301156,0.000455979730308755,0.00113506602593533,0.0975479754515441,0.272110275268611,0.0764017664301156,0.000455979730308755,0.00113506602593533,0.0975479754515441,0.272110275268611,0.0764017664301156,0.000455979730308755,0.00113506602593533,0.0975479754515441,0.272110275268611,0.0764017664301156,0.000455979730308755
0,0,0.143609254844136,0.143609254844136,0,0,0,0.120405374258013,0.120405374258013,0.120405374258013,0.143609254844136,0.143609254844136,0.143609254844136,0,0,0,0,0,0.00113775110317957,0.00113775110317957,0.00113775110317957,0.00113775110317957,0.00113775110317957,0.120405374258013,0.120405374258013,0.120405374258013,0.120405374258013,0.120405374258013,0.401165705357016,0.401165705357016,0.401165705357016,0.401165705357016,0.401165705357016,0.143609254844136,0.143609254844136,0.143609254844136,0.143609254844136,0.143609254844136
0,0.305184319975849,0,0.305184319975849,0,0.360200505802072,0.305184319975849,0,0.360200505802072,0.305184319975849,0,0.360200505802072,0.305184319975849,0,0.00882155197633311,0.360200505802072,0.991641209412481,0.305184319975849,0,0.00882155197633311,0.360200505802072,0.991641209412481,0.305184319975849,0,0.00882155197633311,0.360200505802072,0.991641209412481,0.305184319975849,0,0.00882155197633311,0.360200505802072,0.991641209412481,0.305184319975849,0,0.00882155197633311,0.360200505802072,0.991641209412481,0.305184319975849
0.00210382875084643,0.00210382875084643,6.36000864400168e-05,6.36000864400168e-05,0.00210382875084643,0.00210382875084643,0.00210382875084643,0.218019340554174,0.218019340554174,0.218019340554174,6.36000864400168e-05,6.36000864400168e-05,6.36000864400168e-05,0.00210382875084643,0.00210382875084643,0.00210382875084643,0.00210382875084643,0.00210382875084643,0.103914949680633,0.103914949680633,0.103914949680633,0.103914949680633,0.103914949680633,0.218019340554174,0.218019340554174,0.218019340554174,0.218019340554174,0.218019340554174,0.0431974070881036,0.0431974070881036,0.0431974070881036,0.0431974070881036,0.0431974070881036,6.36000864400168e-05,6.36000864400168e-05,6.36000864400168e-05,6.36000864400168e-05,6.36000864400168e-05
0,0.438533145545526,0,0.438533145545526,0,0.106085965607288,0.438533145545526,0,0.106085965607288,0.438533145545526,0,0.106085965607288,0.438533145545526,0,0.000237028603390498,0.106085965607288,0.652752252667335,0.438533145545526,0,0.000237028603390498,0.106085965607288,0.652752252667335,0.438533145545526,0,0.000237028603390498,0.106085965607288,0.652752252667335,0.438533145545526,0,0.000237028603390498,0.106085965607288,0.652752252667335,0.438533145545526,0,0.000237028603390498,0.106085965607288,0.652752252667335,0.438533145545526
0,0,0.346641547083069,0.346641547083069,0,0,0,0.148670639011719,0.148670639011719,0.148670639011719,0.346641547083069,0.346641547083069,0.346641547083069,0,0,0,0,0,0.000876020298154802,0.000876020298154802,0.000876020298154802,0.000876020298154802,0.000876020298154802,0.148670639011719,0.148670639011719,0.148670639011719,0.148670639011719,0.148670639011719,0.679278433572901,0.679278433572901,0.679278433572901,0.679278433572901,0.679278433572901,0.346641547083069,0.346641547083069,0.346641547083069,0.346641547083069,0.346641547083069
6.99596617666253e-05,0.0386845577463437,6.99596617666253e-05,0.0386845577463437,6.99596617666253e-05,0.608915867470507,0.0386845577463437,6.99596617666253e-05,0.608915867470507,0.0386845577463437,6.99596617666253e-05,0.608915867470507,0.0386845577463437,6.99596617666253e-05,0.0794449269611783,0.608915867470507,0.495722580171122,0.0386845577463437,6.99596617666253e-05,0.0794449269611783,0.608915867470507,0.495722580171122,0.0386845577463437,6.99596617666253e-05,0.0794449269611783,0.608915867470507,0.495722580171122,0.0386845577463437,6.99596617666253e-05,0.0794449269611783,0.608915867470507,0.495722580171122,0.0386845577463437,6.99596617666253e-05,0.0794449269611783,0.608915867470507,0.495722580171122,0.0386845577463437
7.70273285883958e-10,7.70273285883958e-10,3.32159660144758e-05,3.32159660144758e-05,7.70273285883958e-10,7.70273285883958e-10,7.70273285883958e-10,0.0309038739825974,0.0309038739825974,0.0309038739825974,3.32159660144758e-05,3.32159660144758e-05,3.32159660144758e-05,7.70273285883958e-10,7.70273285883958e-10,7.70273285883958e-10,7.70273285883958e-10,7.70273285883958e-10,0.00386319475602729,0.00386319475602729,0.00386319475602729,0.00386319475602729,0.00386319475602729,0.0309038739825974,0.0309038739825974,0.0309038739825974,0.0309038739825974,0.0309038739825974,0.0122966840924089,0.0122966840924089,0.0122966840924089,0.0122966840924089,0.0122966840924089,3.32159660144758e-05,3.32159660144758e-05,3.32159660144758e-05,3.32159660144758e-05,3.32159660144758e-05
0.0639741088845756,0,0.0639741088845756,0,0.0639741088845756,0.222426591483316,0,0.0639741088845756,0.222426591483316,0,0.0639741088845756,0.222426591483316,0,0.0639741088845756,0.37212750916431,0.222426591483316,0.00906581887477924,0,0.0639741088845756,0.37212750916431,0.222426591483316,0.00906581887477924,0,0.0639741088845756,0.37212750916431,0.222426591483316,0.00906581887477924,0,0.0639741088845756,0.37212750916431,0.222426591483316,0.00906581887477924,0,0.0639741088845756,0.37212750916431,0.222426591483316,0.00906581887477924,0
0,0,0.617882466444353,0.617882466444353,0,0,0,0.107705454793729,0.107705454793729,0.107705454793729,0.617882466444353,0.617882466444353,0.617882466444353,0,0,0,0,0,0.000161950163701995,0.000161950163701995,0.000161950163701995,0.000161950163701995,0.000161950163701995,0.107705454793729,0.107705454793729,0.107705454793729,0.107705454793729,0.107705454793729,0.781902474718996,0.781902474718996,0.781902474718996,0.781902474718996,0.781902474718996,0.617882466444353,0.617882466444353,0.617882466444353,0.617882466444353,0.617882466444353
0.0271866941492069,0.000542576235479615,0.0271866941492069,0.000542576235479615,0.0271866941492069,0.794895881492159,0.000542576235479615,0.0271866941492069,0.794895881492159,0.000542576235479615,0.0271866941492069,0.794895881492159,0.000542576235479615,0.0271866941492069,0.490593567549342,0.794895881492159,0.142948234070069,0.000542576235479615,0.0271866941492069,0.490593567549342,0.794895881492159,0.142948234070069,0.000542576235479615,0.0271866941492069,0.490593567549342,0.794895881492159,0.142948234070069,0.000542576235479615,0.0271866941492069,0.490593567549342,0.794895881492159,0.142948234070069,0.000542576235479615,0.0271866941492069,0.490593567549342,0.794895881492159,0.142948234070069,0.000542576235479615
1,1,0,0,1,1,1,0.00699258620984555,0.00699258620984555,0.00699258620984555,0,0,0,1,1,1,1,1,0.334217055416536,0.334217055416536,0.334217055416536,0.334217055416536,0.334217055416536,0.00699258620984555,0.00699258620984555,0.00699258620984555,0.00699258620984555,0.00699258620984555,0,0,0,0,0,0,0,0,0,0
0.00149479211344328,0.0223171876303559,0.00149479211344328,0.0223171876303559,0.00149479211344328,0.953021834424987,0.0223171876303559,0.00149479211344328,0.953021834424987,0.0223171876303559,0.00149479211344328,0.953021834424987,0.0223171876303559,0.00149479211344328,0.204068878213137,0.953021834424987,0.495722580171122,0.0223171876303559,0.00149479211344328,0.204068878213137,0.953021834424987,0.495722580171122,0.0223171876303559,0.00149479211344328,0.204068878213137,0.953021834424987,0.495722580171122,0.0223171876303559,0.00149479211344328,0.204068878213137,0.953021834424987,0.495722580171122,0.0223171876303559,0.00149479211344328,0.204068878213137,0.953021834424987,0.495722580171122,0.0223171876303559
0.000547496716751009,0.000547496716751009,1.80807236396163e-06,1.80807236396163e-06,0.000547496716751009,0.000547496716751009,0.000547496716751009,0.0933284723769612,0.0933284723769612,0.0933284723769612,1.80807236396163e-06,1.80807236396163e-06,1.80807236396163e-06,0.000547496716751009,0.000547496716751009,0.000547496716751009,0.000547496716751009,0.000547496716751009,0.0445459301935516,0.0445459301935516,0.0445459301935516,0.0445459301935516,0.0445459301935516,0.0933284723769612,0.0933284723769612,0.0933284723769612,0.0933284723769612,0.0933284723769612,0.0145455891836737,0.0145455891836737,0.0145455891836737,0.0145455891836737,0.0145455891836737,1.80807236396163e-06,1.80807236396163e-06,1.80807236396163e-06,1.80807236396163e-06,1.80807236396163e-06
0,0.997015945055483,0,0.997015945055483,0,0.00962250804681688,0.997015945055483,0,0.00962250804681688,0.997015945055483,0,0.00962250804681688,0.997015945055483,0,0,0.00962250804681688,0.37212750916431,0.997015945055483,0,0,0.00962250804681688,0.37212750916431,0.997015945055483,0,0,0.00962250804681688,0.37212750916431,0.997015945055483,0,0,0.00962250804681688,0.37212750916431,0.997015945055483,0,0,0.00962250804681688,0.37212750916431,0.997015945055483
0,0,0.108605703565988,0.108605703565988,0,0,0,0.205872216338713,0.205872216338713,0.205872216338713,0.108605703565988,0.108605703565988,0.108605703565988,0,0,0,0,0,0.00535745761791754,0.00535745761791754,0.00535745761791754,0.00535745761791754,0.00535745761791754,0.205872216338713,0.205872216338713,0.205872216338713,0.205872216338713,0.205872216338713,0.45424806811527,0.45424806811527,0.45424806811527,0.45424806811527,0.45424806811527,0.108605703565988,0.108605703565988,0.108605703565988,0.108605703565988,0.108605703565988
0.504478043804082,0,0.504478043804082,0,0.504478043804082,0.0672604690681754,0,0.504478043804082,0.0672604690681754,0,0.504478043804082,0.0672604690681754,0,0.504478043804082,0.570694447921376,0.0672604690681754,3.41277922973284e-05,0,0.504478043804082,0.570694447921376,0.0672604690681754,3.41277922973284e-05,0,0.504478043804082,0.570694447921376,0.0672604690681754,3.41277922973284e-05,0,0.504478043804082,0.570694447921376,0.0672604690681754,3.41277922973284e-05,0,0.504478043804082,0.570694447921376,0.0672604690681754,3.41277922973284e-05,0
0,0,0.806840195322895,0.806840195322895,0,0,0,0.0415453730198318,0.0415453730198318,0.0415453730198318,0.806840195322895,0.806840195322895,0.806840195322895,0,0,0,0,0,8.20531489864607e-07,8.20531489864607e-07,8.20531489864607e-07,8.20531489864607e-07,8.20531489864607e-07,0.0415453730198318,0.0415453730198318,0.0415453730198318,0.0415453730198318,0.0415453730198318,0.586777757358398,0.586777757358398,0.586777757358398,0.586777757358398,0.586777757358398,0.806840195322895,0.806840195322895,0.806840195322895,0.806840195322895,0.806840195322895
0.914177091249712,0,0.914177091249712,0,0.914177091249712,0.0322110176596965,0,0.914177091249712,0.0322110176596965,0,0.914177091249712,0.0322110176596965,0,0.914177091249712,0.561651769977015,0.0322110176596965,5.09140671188274e-08,0,0.914177091249712,0.561651769977015,0.0322110176596965,5.09140671188274e-08,0,0.914177091249712,0.561651769977015,0.0322110176596965,5.09140671188274e-08,0,0.914177091249712,0.561651769977015,0.0322110176596965,5.09140671188274e-08,0,0.914177091249712,0.561651769977015,0.0322110176596965,5.09140671188274e-08,0
0.0586730134962307,0.0586730134962307,0,0,0.0586730134962307,0.0586730134962307,0.0586730134962307,0.16377498132896,0.16377498132896,0.16377498132896,0,0,0,0.0586730134962307,0.0586730134962307,0.0586730134962307,0.0586730134962307,0.0586730134962307,0.309008546003698,0.309008546003698,0.309008546003698,0.309008546003698,0.309008546003698,0.16377498132896,0.16377498132896,0.16377498132896,0.16377498132896,0.16377498132896,0.00491531166640176,0.00491531166640176,0.00491531166640176,0.00491531166640176,0.00491531166640176,0,0,0,0,0
5.13964950273981e-10,0.00304033166978046,5.13964950273981e-10,0.00304033166978046,5.13964950273981e-10,0.0956457030515913,0.00304033166978046,5.13964950273981e-10,0.0956457030515913,0.00304033166978046,5.13964950273981e-10,0.0956457030515913,0.00304033166978046,5.13964950273981e-10,0.00804805593294644,0.0956457030515913,0.0760437188302317,0.00304033166978046,5.13964950273981e-10,0.00804805593294644,0.0956457030515913,0.0760437188302317,0.00304033166978046,5.13964950273981e-10,0.00804805593294644,0.0956457030515913,0.0760437188302317,0.00304033166978046,5.13964950273981e-10,0.00804805593294644,0.0956457030515913,0.0760437188302317,0.00304033166978046,5.13964950273981e-10,0.00804805593294644,0.0956457030515913,0.0760437188302317,0.00304033166978046
0.0010519530628182,0.0010519530628182,0.000143120402769091,0.000143120402769091,0.0010519530628182,0.0010519530628182,0.0010519530628182,0.208848373748986,0.208848373748986,0.208848373748986,0.000143120402769091,0.000143120402769091,0.000143120402769091,0.0010519530628182,0.0010519530628182,0.0010519530628182,0.0010519530628182,0.0010519530628182,0.0827250377011394,0.0827250377011394,0.0827250377011394,0.0827250377011394,0.0827250377011394,0.208848373748986,0.208848373748986,0.208848373748986,0.208848373748986,0.208848373748986,0.0499931792314687,0.0499931792314687,0.0499931792314687,0.0499931792314687,0.0499931792314687,0.000143120402769091,0.000143120402769091,0.000143120402769091,0.000143120402769091,0.000143120402769091
3.70750827742648e-05,0.000644680504882882,3.70750827742648e-05,0.000644680504882882,3.70750827742648e-05,0.144779460432635,0.000644680504882882,3.70750827742648e-05,0.144779460432635,0.000644680504882882,3.70750827742648e-05,0.144779460432635,0.000644680504882882,3.70750827742648e-05,0.0306043655427793,0.144779460432635,0.0591349226197996,0.000644680504882882,3.70750827742648e-05,0.0306043655427793,0.144779460432635,0.0591349226197996,0.000644680504882882,3.70750827742648e-05,0.0306043655427793,0.144779460432635,0.0591349226197996,0.000644680504882882,3.70750827742648e-05,0.0306043655427793,0.144779460432635,0.0591349226197996,0.000644680504882882,3.70750827742648e-05,0.0306043655427793,0.144779460432635,0.0591349226197996,0.000644680504882882
0.000368306340847601,0.000368306340847601,0.016276209462781,0.016276209462781,0.000368306340847601,0.000368306340847601,0.000368306340847601,0.597169663702028,0.597169663702028,0.597169663702028,0.016276209462781,0.016276209462781,0.016276209462781,0.000368306340847601,0.000368306340847601,0.000368306340847601,0.000368306340847601,0.000368306340847601,0.111831719526809,0.111831719526809,0.111831719526809,0.111831719526809,0.111831719526809,0.597169663702028,0.597169663702028,0.597169663702028,0.597169663702028,0.597169663702028,0.349740201970633,0.349740201970633,0.349740201970633,0.349740201970633,0.349740201970633,0.016276209462781,0.016276209462781,0.016276209462781,0.016276209462781,0.016276209462781
0,0.691876942026152,0,0.691876942026152,0,0.0513288942244704,0.691876942026152,0,0.0513288942244704,0.691876942026152,0,0.0513288942244704,0.691876942026152,0,4.83912576430813e-06,0.0513288942244704,0.594579865176534,0.691876942026152,0,4.83912576430813e-06,0.0513288942244704,0.594579865176534,0.691876942026152,0,4.83912576430813e-06,0.0513288942244704,0.594579865176534,0.691876942026152,0,4.83912576430813e-06,0.0513288942244704,0.594579865176534,0.691876942026152,0,4.83912576430813e-06,0.0513288942244704,0.594579865176534,0.691876942026152
0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.240903372902631,0.240903372902631,0.240903372902631,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.0755686667444258,0.0755686667444258,0.0755686667444258,0.0755686667444258,0.0755686667444258,0.240903372902631,0.240903372902631,0.240903372902631,0.240903372902631,0.240903372902631,0.0755686667444258,0.0755686667444258,0.0755686667444258,0.0755686667444258,0.0755686667444258,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579,0.000567560339608579
